txId,userId,accountType,currency,valueCents,type,isRecurring,balanceAfterCents,bookedAt,merchant,description,category
c26bdcc0-8c36-4b8c-b51c-c168985e5568,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-17833,debit,false,,2025-08-31T01:51:00.000Z,CINEMARK,Entretenimiento · CINEMARK,Entretenimiento
79bd8f48-be32-448b-a9a7-3a70dd6b1aac,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-9404,debit,false,,2025-08-31T20:26:00.000Z,NETFLIX,Entretenimiento · NETFLIX,Entretenimiento
56abf94a-7982-434e-af82-748a858baca3,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-20927,debit,false,,2025-08-31T14:14:00.000Z,VTR,Servicios · VTR,Servicios
c787cc59-da9b-49d0-a826-abfb4ace8681,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-1252,debit,false,,2025-09-01T22:16:00.000Z,DIDI,Transporte · DIDI,Transporte
4cf416ab-0d10-45c9-beeb-b8e93cf2dda0,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-18853,debit,false,,2025-09-01T16:01:00.000Z,CLARO,Servicios · CLARO,Servicios
cf9b178f-684e-4851-bb60-d1a6a51cc1f7,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-10309,debit,false,,2025-09-01T18:33:00.000Z,SPOTIFY,Entretenimiento · SPOTIFY,Entretenimiento
dafcc847-14ad-4951-a5d2-92ed735d10ba,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-6985,debit,false,,2025-09-03T22:36:00.000Z,UBER,Transporte · UBER,Transporte
8a1d982c-88ea-4713-88b3-3c872e9e2fb9,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-48329,debit,false,,2025-09-03T20:55:00.000Z,CLARO,Servicios · CLARO,Servicios
60099cb0-0fad-4f44-93b0-14793ca528aa,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-28467,debit,false,,2025-09-05T02:38:00.000Z,SANTA ISABEL,Alimentación · SANTA ISABEL,Alimentación
fabadeb5-00f7-4956-9382-078e9697e93b,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-20198,debit,false,,2025-09-04T19:01:00.000Z,AHUMADA,Salud · AHUMADA,Salud
63b6616f-5130-4571-997e-334d8118ebfe,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-24761,debit,false,,2025-09-06T19:59:00.000Z,SALCOBRAND,Salud · SALCOBRAND,Salud
926bb89a-9253-4fbd-8cb9-ce1b51b698e8,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-11720,debit,false,,2025-09-07T19:05:00.000Z,CONSULTA MÉDICA,Salud · CONSULTA MÉDICA,Salud
40b48ad2-e11d-4f5a-812f-c2a4bae274c5,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-58102,debit,false,,2025-09-08T22:20:00.000Z,ENEL,Servicios · ENEL,Servicios
a6066a64-f55a-4508-8522-1a0e3e70251a,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-5571,debit,false,,2025-09-09T18:48:00.000Z,TOTTUS,Alimentación · TOTTUS,Alimentación
9fd60e2e-a12f-491b-8a1b-7fe0700af1a2,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-13791,debit,false,,2025-09-10T13:06:00.000Z,DOMINO'S,Restaurantes · DOMINO'S,Restaurantes
e190208e-afbe-454c-b371-57889c171d69,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-12034,debit,false,,2025-09-10T17:49:00.000Z,SHELL,Transporte · SHELL,Transporte
f257fc5e-99ab-48a7-8bea-bb9a2b530e35,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-10862,debit,false,,2025-09-11T20:33:00.000Z,ENTEL,Servicios · ENTEL,Servicios
855fabc0-0537-48ab-89da-20d3ac067005,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-8600,debit,false,,2025-09-12T00:46:00.000Z,CABIFY,Transporte · CABIFY,Transporte
5df6d1f2-0cee-4d46-beb5-dc83a4d9601e,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-13344,debit,false,,2025-09-12T13:53:00.000Z,SALCOBRAND,Salud · SALCOBRAND,Salud
c7a87787-3416-4248-83f9-bf65461f9045,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-14590,debit,false,,2025-09-12T19:14:00.000Z,SHELL,Transporte · SHELL,Transporte
97816a01-e092-49d2-b19e-e4eb56d67c9b,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-15434,debit,false,,2025-09-13T13:09:00.000Z,SANTA ISABEL,Alimentación · SANTA ISABEL,Alimentación
7d5c24be-890a-4930-a95e-1e2b7ac5eac7,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-11862,debit,false,,2025-09-13T23:33:00.000Z,DIDI,Transporte · DIDI,Transporte
cb43bfc3-1dec-493c-8827-2bf8b89348e5,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-4105,debit,false,,2025-09-14T16:02:00.000Z,NETFLIX,Entretenimiento · NETFLIX,Entretenimiento
1070c900-2ab3-4129-8bfa-9b6424841c6a,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-5533,debit,false,,2025-09-14T21:09:00.000Z,PETROBRAS,Transporte · PETROBRAS,Transporte
f20e3d13-402c-4607-85a6-b1edd82cf256,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-4194,debit,false,,2025-09-17T20:59:00.000Z,PETROBRAS,Transporte · PETROBRAS,Transporte
8e36d79e-a5db-4f08-9745-4069e74853a7,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-6788,debit,false,,2025-09-19T21:28:00.000Z,CINEMARK,Entretenimiento · CINEMARK,Entretenimiento
6ec226fa-7070-4966-b308-b4e10b27d696,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-18636,debit,false,,2025-09-21T18:44:00.000Z,STEAM,Entretenimiento · STEAM,Entretenimiento
4de2b581-6770-4dcd-9852-b5223462a4ac,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-14014,debit,false,,2025-09-21T23:35:00.000Z,COPEC,Transporte · COPEC,Transporte
35ee294a-50ae-48d3-b0cd-d7bb8802f62c,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-17723,debit,false,,2025-09-22T23:51:00.000Z,CRUZ VERDE,Salud · CRUZ VERDE,Salud
559969ae-897e-4dc1-8bee-0cf0bb5448eb,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-1917,debit,false,,2025-09-22T14:11:00.000Z,RED METRO,Transporte · RED METRO,Transporte
1ff66a7a-819d-466a-9223-aee01a1bd5b0,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-16100,debit,false,,2025-09-22T15:52:00.000Z,STEAM,Entretenimiento · STEAM,Entretenimiento
8161b3e5-d687-4857-8ef3-e33d0dc9fbf3,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-6932,debit,false,,2025-09-23T16:43:00.000Z,STEAM,Entretenimiento · STEAM,Entretenimiento
45098cbc-34d3-48fa-8408-eaa95dd42051,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-10103,debit,false,,2025-09-24T00:25:00.000Z,SHELL,Transporte · SHELL,Transporte
6cf96a7e-8d91-4184-b6f2-127caa54af56,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-11940,debit,false,,2025-09-24T00:42:00.000Z,COPEC,Transporte · COPEC,Transporte
43ccf082-c03f-41df-bfa5-9dbd6d55b480,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-20639,debit,false,,2025-09-24T16:28:00.000Z,KFC,Restaurantes · KFC,Restaurantes
7ee05411-addb-4423-b3cc-02736a286ef3,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-13835,debit,false,,2025-09-26T19:18:00.000Z,CINEMARK,Entretenimiento · CINEMARK,Entretenimiento
8f0a40b2-68b4-4ff9-a2d6-f219eb236b2a,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-21234,debit,false,,2025-09-26T22:18:00.000Z,MINIMARKET,Alimentación · MINIMARKET,Alimentación
010a75f8-7b2a-4212-99a4-0ea7ad2a6abc,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-12708,debit,false,,2025-09-26T21:11:00.000Z,SALCOBRAND,Salud · SALCOBRAND,Salud
d9f43281-960d-447f-b1c8-aafb421bf86f,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-14689,debit,false,,2025-09-27T14:48:00.000Z,ENTEL,Servicios · ENTEL,Servicios
a3abae14-98bc-4ddc-8848-628ae75b051f,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-19409,debit,false,,2025-09-27T13:58:00.000Z,AHUMADA,Salud · AHUMADA,Salud
f5c6d0d1-90c8-419d-b50a-f9266ef025ae,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-4786,debit,false,,2025-09-28T00:19:00.000Z,DIDI,Transporte · DIDI,Transporte
61df7d18-4864-4742-aa26-e5c9ff8a5670,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-12431,debit,false,,2025-09-28T15:47:00.000Z,UBER,Transporte · UBER,Transporte
ef46f734-16f2-4af2-80a2-57f7d1172845,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-19474,debit,false,,2025-09-29T20:58:00.000Z,SUSHI,Restaurantes · SUSHI,Restaurantes
cbbbcdc3-3457-49e2-ba8a-fc53e66fd4e1,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-15968,debit,false,,2025-09-30T13:26:00.000Z,AHUMADA,Salud · AHUMADA,Salud
c4b4e7e6-995b-404c-a3e6-f28f2cd7f918,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-53215,debit,false,,2025-09-30T13:47:00.000Z,WOM,Servicios · WOM,Servicios
e803b9f1-734f-41c0-9a01-2c5fbdac4910,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-8360,debit,false,,2025-10-01T17:18:00.000Z,CAFETERÍA,Restaurantes · CAFETERÍA,Restaurantes
404ac5a6-534b-4506-87b8-ec0576517b2d,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-10594,debit,false,,2025-10-02T20:39:00.000Z,CINEHOYTS,Entretenimiento · CINEHOYTS,Entretenimiento
9c8d3a1c-5b51-4138-b1e7-657810f521df,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-12214,debit,false,,2025-10-03T12:23:00.000Z,MOVISTAR,Servicios · MOVISTAR,Servicios
10328d1f-00cc-4cee-a30f-31cf61f6ef06,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-3863,debit,false,,2025-10-03T14:12:00.000Z,RED METRO,Transporte · RED METRO,Transporte
a8c0eec0-af9a-4ca9-a8e9-9688584e06ef,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-24122,debit,false,,2025-10-03T18:06:00.000Z,CONSULTA MÉDICA,Salud · CONSULTA MÉDICA,Salud
f9117c57-c9a7-4bd4-b891-2ecd85065791,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-18005,debit,false,,2025-10-04T19:34:00.000Z,STEAM,Entretenimiento · STEAM,Entretenimiento
27f779f6-5d8a-4a04-b713-9529befc71b0,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-13784,debit,false,,2025-10-04T13:18:00.000Z,CINEMARK,Entretenimiento · CINEMARK,Entretenimiento
cd2a00d8-7a7a-49d4-bd94-073b02ef3b49,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-6231,debit,false,,2025-10-05T20:33:00.000Z,SALCOBRAND,Salud · SALCOBRAND,Salud
84dcae23-7ea6-4df5-8dcb-130376d96f88,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-1092,debit,false,,2025-10-06T01:02:00.000Z,RED METRO,Transporte · RED METRO,Transporte
fabb41ba-7caf-4234-bd68-bbf07d5ab6fc,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-5470,debit,false,,2025-10-05T23:18:00.000Z,KFC,Restaurantes · KFC,Restaurantes
359db42a-605e-4daf-9a2e-7953493fa7e9,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-3520,debit,false,,2025-10-06T22:00:00.000Z,CABIFY,Transporte · CABIFY,Transporte
30013682-ff0f-4d15-82ca-ab8b2165c079,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-32045,debit,false,,2025-10-09T14:42:00.000Z,ENEL,Servicios · ENEL,Servicios
a0ca4fa7-cc7e-4ba6-a6e2-20273ed57c70,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-31283,debit,false,,2025-10-09T23:49:00.000Z,SANTA ISABEL,Alimentación · SANTA ISABEL,Alimentación
6370a842-0bcd-40ec-b970-0f6aa0372329,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-13638,debit,false,,2025-10-09T13:53:00.000Z,SPOTIFY,Entretenimiento · SPOTIFY,Entretenimiento
835cf376-52c4-4271-8de1-94c8699b36be,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-23486,debit,false,,2025-10-12T01:02:00.000Z,MCDONALD'S,Restaurantes · MCDONALD'S,Restaurantes
14cbe8b8-3335-4dea-854a-3f7e43a28fb9,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-8870,debit,false,,2025-10-11T16:28:00.000Z,DIDI,Transporte · DIDI,Transporte
7f2dc525-afd7-4b61-a2d7-15bfda28d9ec,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-19958,debit,false,,2025-10-12T19:21:00.000Z,SPOTIFY,Entretenimiento · SPOTIFY,Entretenimiento
77c42397-728a-4145-9db9-56e25e91eec5,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-20200,debit,false,,2025-10-14T22:45:00.000Z,AHUMADA,Salud · AHUMADA,Salud
09544a66-2568-407e-82da-68dbe506d9fb,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-15567,debit,false,,2025-10-15T16:45:00.000Z,MINIMARKET,Alimentación · MINIMARKET,Alimentación
720234ff-6ae9-4fa2-8d3f-af96c504c3e1,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-21137,debit,false,,2025-10-16T01:11:00.000Z,CRUZ VERDE,Salud · CRUZ VERDE,Salud
105bfe73-8677-46a2-95d9-7ea77886532b,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-7675,debit,false,,2025-10-16T17:46:00.000Z,CINEHOYTS,Entretenimiento · CINEHOYTS,Entretenimiento
0ed9b871-6625-440b-a7f0-f9b1c66d8877,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-34200,debit,false,,2025-10-16T12:01:00.000Z,CLARO,Servicios · CLARO,Servicios
6833d9b0-cc2a-4940-8e08-851483b2d878,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-20676,debit,false,,2025-10-18T17:41:00.000Z,AHUMADA,Salud · AHUMADA,Salud
43bf108b-b1e1-4f5a-9e61-e59613c6da90,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-7465,debit,false,,2025-10-19T21:45:00.000Z,NETFLIX,Entretenimiento · NETFLIX,Entretenimiento
2d8a92c1-1179-409e-89d4-bec8bdabccb6,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-53188,debit,false,,2025-10-19T15:33:00.000Z,WOM,Servicios · WOM,Servicios
618e0b04-33b3-49f0-af15-dd93419eaba4,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-10263,debit,false,,2025-10-19T20:04:00.000Z,SHELL,Transporte · SHELL,Transporte
761acb5b-e7d6-4973-95df-96cace3d4bde,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-17139,debit,false,,2025-10-20T14:47:00.000Z,DOMINO'S,Restaurantes · DOMINO'S,Restaurantes
d22f1983-c319-4e3e-92f2-9d8952114bf6,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-9892,debit,false,,2025-10-21T00:14:00.000Z,WOM,Servicios · WOM,Servicios
6d8f60f9-5e7f-4160-80d0-8bfc93cab79c,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-29272,debit,false,,2025-10-21T19:06:00.000Z,SALCOBRAND,Salud · SALCOBRAND,Salud
b29e740c-04ce-4631-82ff-163edd33e1dd,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-28458,debit,false,,2025-10-22T13:37:00.000Z,CONSULTA MÉDICA,Salud · CONSULTA MÉDICA,Salud
4f31a841-f8d9-4493-a5c2-3d91cebb607b,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-9070,debit,false,,2025-10-22T14:59:00.000Z,CRUZ VERDE,Salud · CRUZ VERDE,Salud
6ddc24f6-265e-42bd-bc4e-ecb9319335b7,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-10255,debit,false,,2025-10-23T12:51:00.000Z,JUMBO,Alimentación · JUMBO,Alimentación
ce6cb53d-1e24-4650-a427-0841422e853c,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-14851,debit,false,,2025-10-23T19:37:00.000Z,DIDI,Transporte · DIDI,Transporte
1436ec23-bc18-406f-9d5b-dca0894d12ae,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-21873,debit,false,,2025-10-25T14:46:00.000Z,SUSHI,Restaurantes · SUSHI,Restaurantes
cdf7c029-e91a-4b44-80d4-7341e12fe3e6,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-10386,debit,false,,2025-10-26T22:54:00.000Z,SPOTIFY,Entretenimiento · SPOTIFY,Entretenimiento
3baf0533-20c7-4002-963e-094ee5ade38f,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-24916,debit,false,,2025-10-26T14:11:00.000Z,CRUZ VERDE,Salud · CRUZ VERDE,Salud
033e2fbf-a6b8-4770-a12a-538514d69163,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-8615,debit,false,,2025-10-27T17:41:00.000Z,SUSHI,Restaurantes · SUSHI,Restaurantes
ce235947-9486-428b-b682-ba3f6477b0b2,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-32973,debit,false,,2025-10-28T01:43:00.000Z,TOTTUS,Alimentación · TOTTUS,Alimentación
e4544f2d-4083-4ff4-82cd-e10cd35ffbb8,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-26203,debit,false,,2025-10-29T13:29:00.000Z,TOTTUS,Alimentación · TOTTUS,Alimentación
ab5606c3-107e-4834-9c07-3b191930d5aa,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-19403,debit,false,,2025-10-29T14:41:00.000Z,CINEMARK,Entretenimiento · CINEMARK,Entretenimiento
78825475-691a-4eaf-a9e8-bd593c563153,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-2113,debit,false,,2025-11-01T15:09:00.000Z,SHELL,Transporte · SHELL,Transporte
fef73c50-1d96-4a8f-a640-e3656f34b167,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-6068,debit,false,,2025-11-01T19:36:00.000Z,SALCOBRAND,Salud · SALCOBRAND,Salud
993d422b-01d0-4bb8-b3ef-37e60969aaa0,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-5663,debit,false,,2025-11-03T22:25:00.000Z,CINEHOYTS,Entretenimiento · CINEHOYTS,Entretenimiento
d4c9b1bc-c29d-4cc3-b97c-00776f98aff4,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-7471,debit,false,,2025-11-04T13:03:00.000Z,NETFLIX,Entretenimiento · NETFLIX,Entretenimiento
38b8e1be-31f7-428c-a77d-4611b5a15102,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-18977,debit,false,,2025-11-04T16:33:00.000Z,MCDONALD'S,Restaurantes · MCDONALD'S,Restaurantes
9e02b7b4-8d54-4e75-b920-b12c3d49ab3c,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-47110,debit,false,,2025-11-05T19:01:00.000Z,ENEL,Servicios · ENEL,Servicios
2b7392b1-da42-4eb1-90b0-ed1c3cc36f0b,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-23703,debit,false,,2025-11-05T19:42:00.000Z,SALCOBRAND,Salud · SALCOBRAND,Salud
55b7c731-7bd9-4c44-8cde-b1af63519ad6,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-13020,debit,false,,2025-11-05T15:00:00.000Z,CRUZ VERDE,Salud · CRUZ VERDE,Salud
4eafca3a-9eac-444b-a0a4-02fef2d57392,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-4605,debit,false,,2025-11-06T21:59:00.000Z,DIDI,Transporte · DIDI,Transporte
113d193f-61a5-4865-92d3-4742130604ea,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-32344,debit,false,,2025-11-06T17:40:00.000Z,UNIMARC,Alimentación · UNIMARC,Alimentación
866f0fce-60fe-4296-8af5-17c893d00485,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-4873,debit,false,,2025-11-07T16:20:00.000Z,DOMINO'S,Restaurantes · DOMINO'S,Restaurantes
582781db-0380-4ae3-aa04-31d34110a7d4,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-9180,debit,false,,2025-11-08T18:51:00.000Z,WOM,Servicios · WOM,Servicios
a93833e5-9874-48be-8cca-73f83a0a525d,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-36921,debit,false,,2025-11-09T11:30:00.000Z,WOM,Servicios · WOM,Servicios
7f1ee8c7-d5b9-4767-ab3a-5f4852f7419d,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-3865,debit,false,,2025-11-09T19:36:00.000Z,CONSULTA MÉDICA,Salud · CONSULTA MÉDICA,Salud
bc798efc-190d-445d-89ad-8319b76a4e66,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-3389,debit,false,,2025-11-11T11:24:00.000Z,DIDI,Transporte · DIDI,Transporte
957e60c8-7f3d-4658-9177-809e18dd538e,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-15001,debit,false,,2025-11-11T18:52:00.000Z,CAFETERÍA,Restaurantes · CAFETERÍA,Restaurantes
aade0383-b561-470b-91f3-6c45ba39a78e,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-5892,debit,false,,2025-11-12T23:34:00.000Z,MCDONALD'S,Restaurantes · MCDONALD'S,Restaurantes
48bb110c-bc41-4949-8599-8e960be14581,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-4309,debit,false,,2025-11-12T12:12:00.000Z,DOMINO'S,Restaurantes · DOMINO'S,Restaurantes
71cc7fc3-788d-4eb7-9d31-5062b1ed023c,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-12393,debit,false,,2025-11-15T13:31:00.000Z,SANTA ISABEL,Alimentación · SANTA ISABEL,Alimentación
d751e962-b85b-4376-a82f-07ac6e09698b,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-11939,debit,false,,2025-11-17T00:27:00.000Z,CRUZ VERDE,Salud · CRUZ VERDE,Salud
1d7f7e04-1ef5-4ce9-9905-80045c16bfde,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-24996,debit,false,,2025-11-16T16:05:00.000Z,UNIMARC,Alimentación · UNIMARC,Alimentación
5a73c338-0961-482b-b044-dc10fc17ed19,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-4345,debit,false,,2025-11-18T15:19:00.000Z,NETFLIX,Entretenimiento · NETFLIX,Entretenimiento
9cf95687-f338-4330-8cd0-6f3cf1dad117,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-12343,debit,false,,2025-11-18T21:53:00.000Z,SPOTIFY,Entretenimiento · SPOTIFY,Entretenimiento
807c0907-3998-4af4-9db9-d2a3cb1141e5,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-6554,debit,false,,2025-11-20T01:04:00.000Z,CONSULTA MÉDICA,Salud · CONSULTA MÉDICA,Salud
3cecd087-a046-4e25-b76f-f64511f52805,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-12918,debit,false,,2025-11-19T20:35:00.000Z,STEAM,Entretenimiento · STEAM,Entretenimiento
3ed40b4e-9f0b-4cde-9f78-1e82e0d17725,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-36488,debit,false,,2025-11-19T20:54:00.000Z,AGUAS,Servicios · AGUAS,Servicios
4f684aff-525e-4cef-8ab1-485b00d7e094,cf62dab1-0a8f-484a-b45b-ddee473d9bbe,CUENTA_VISTA,CLP,-8274,debit,false,,2025-11-20T22:24:00.000Z,CINEHOYTS,Entretenimiento · CINEHOYTS,Entretenimiento
